Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-10-13 - VAN 2, EDM 3",VAN,2021-10-13,VAN,2,EDM,3,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-15 - VAN 5, PHI 4",VAN,2021-10-15,VAN,5,PHI,4,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-16 - VAN 1, DET 3",VAN,2021-10-16,VAN,1,DET,3,Won,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-19 - VAN 2, BUF 5",VAN,2021-10-19,VAN,2,BUF,5,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-21 - VAN 4, CHI 1",VAN,2021-10-21,VAN,4,CHI,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-23 - VAN 4, SEA 2",VAN,2021-10-23,VAN,4,SEA,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-26 - MIN 3, VAN 2",VAN,2021-10-26,MIN,3,VAN,2,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-28 - PHI 2, VAN 1",VAN,2021-10-28,PHI,2,VAN,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-30 - EDM 2, VAN 1",VAN,2021-10-30,EDM,2,VAN,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-02 - NYR 2, VAN 3",VAN,2021-11-02,NYR,2,VAN,3,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
